URL,Title,Rating,Reviews,Original Price,Price,Price/Oz,SNAP Eligible
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Hot Pockets Frozen Snacks Premium Pepperoni Pizza Frozen Sandwiches,4.6,"3,868",,$3.39,$6.03,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Hot Pockets Frozen Snack Hickory Ham Cheddar Crispy Buttery Crust Frozen Sandwiches,4.7,"2,496",,$15.29,$4.53,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Hot Pockets Hickory Ham Cheddar Frozen Snacks in a Crispy Buttery Crust, Frozen Ham and Cheese Sandwiches Made with Real Reduced Fat Cheddar Cheese, 9 Oz, 2 Count Frozen Sandwiches",4.6,"1,272",,$3.39,$0.38,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Hot Pockets Hickory Ham Cheddar Croissant Crust Frozen Snacks,4.6,"1,631",,$3.39,$0.38,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Hot Pockets Italian Style Meatballs and Mozzarella Frozen Snacks, Pizza Snacks Made with Reduced Fat Mozzarella Cheese, 9 Oz, 2 Count Frozen Sandwiches",4.5,"2,885",,$3.39,$0.38,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Hot Pockets Applewood Bacon, Egg Cheese Croissant Crust Frozen Breakfast Sandwiches, Breakfast Hot Pockets Made with Cheddar Cheese, 8.5 Oz, 2 Count",4.3,512,,$3.79,$0.45,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"GoGo SqueeZ Fruit On The Go Variety Pack, Apple Apple, Apple Banana, & Apple Mango, 3.2 oz. (20 Pouches) - Tasty Kids Applesauce Snacks - Gluten Free Snacks For Kids - Nut & Dairy Free - Vegan Snacks",4.8,"39,694",,$14.79,$0.23,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Amazon Brand - Aplenty, Sausage and Uncured Pepperoni Thin and Crispy Pizza, 17.1 oz (Frozen)",4.4,679,,$6.54,$0.38,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Ritz Crackers Flavor Party Size Box of Fresh Stacks 16 Sleeves Total, original, 23.7 Ounce, 16 count (Pack of 1)",4.8,"6,411",,$6.79,$0.29,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Swiss Miss Marshmallow Hot Cocoa Mix, (30) 1.38 oz Envelopes",4.8,"21,874",,$7.69,$0.19,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Frito-Lay Family Fun Mix Variety Pack (18 Pack) (Assortment May Vary),4.7,"1,460",,$12.49,$0.73,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"365 by Whole Foods Market, Tater Puffs Organic, 16 Ounce",4.6,"4,188",,$4.99,$0.31,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"UNCLE MATTS Orange Juice Calcium + Vit D, 52 FZ",4.8,"1,090",$7.49,$6.49,$0.12,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"State Fair 100% Beef Corn Dogs, 12 Count (Frozen)",4.6,"6,037",,$10.99,$0.34,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Tyson Any'tizers Popcorn Chicken, Frozen Appetizers, 24 oz",4.6,"6,524",,$11.79,$7.86,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Zatarain's Shrimp Alfredo (Frozen Meal), 10.5 oz",4.4,368,,$3.99,$0.38,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, Lunch Snacks, Original, 12.4oz Box (16 Bars)",4.8,"41,946",,$5.99,$0.48,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Airheads Candy Bars, Variety Bulk Box, Chewy Full Size Fruit Taffy, Gifts, Holiday, Parties, Concessions, Pantry, Non Melting, Party, 60 Individually Wrapped Full Size Bars",4.8,"81,481",,$8.49,$0.14,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Good Humor Frozen Dairy Dessert Bars For a Creamy Frozen Dessert Strawberry Shortcake Certified Kosher, 6 count (Pack of 1)",4.6,"6,554",,$5.99,$1.00,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Simply Fruit Punch Juice Drink, 52 fl oz",4.8,"9,451",,$2.99,$0.06,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Jack Link's Beef Jerky Variety Pack Includes Original and Teriyaki Flavors, On the Go Snacks, 13g of Protein Per Serving, 9 Count of 1.25 Oz Bags",4.7,"31,436",,$19.99,$1.78,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Cafe Steamers Sweet & Sour Chicken, Frozen Meal, 10 oz",4.4,"1,138",,$3.79,$0.38,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Zero Verde Chicken Bowl, Low Carb Lifestyle, Single Serve Frozen Meal, 9.5 oz, (frozen)",4.2,160,,$4.79,$0.50,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Power Bowls Sweet & Zesty BBQ Seasoned Pork, Frozen Meal, 9.5 oz",4.4,259,,$4.40,$0.46,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Café Steamers Barbecue Seasoned Steak With Potatoes Frozen Meal, 9.5 oz.",4.4,"1,887",$4.29,$3.79,$0.40,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Simply Steamers Frozen Dinner, Creamy Spinach & Tomato Linguini, 9 Ounce",4.3,"1,729",,$4.69,$0.52,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Cafe Steamers Chicken Margherita with Balsamic, Frozen Meal, 9.5 oz",4.5,"1,482",$4.29,$3.79,$0.40,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Cafe Steamers Grilled Chicken Marinara with Parmesan, Frozen Meal, 9.5 oz",4.5,"3,479",,$3.79,$0.40,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Power Bowls Be'f & Vegetable Stir Fry Frozen Meal, 9.25 oz.",4.1,727,,$4.99,$0.54,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Cafe Steamers Frozen Dinner, Four Cheese Ravioli & Chicken Marinara, Packed with Protein, 10 Ounce",4.4,"1,592",$4.29,$3.79,$0.38,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Simply Steamers Chicken & Vegetable Stir Fry, Frozen Meal, 9.25 oz",4.4,"1,778",,$4.69,$0.51,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Chicken With Rice Soup Made With Bone Broth, 15 oz",4.4,741,,$3.39,$0.23,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Simply Steamers Grilled Basil Chicken, Frozen Meal, 9.9 Oz (Pack of 1)",4.3,"2,004",,$4.69,$0.47,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Café Steamers Grilled Chicken Pesto With Vegetables Frozen Meal, 9.9 oz.",4.5,"1,579",$4.29,$3.79,$0.38,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Power Bowls Chicken Marinara With Riced Cauliflower Frozen Meal, Keto Friendly, 9.25 oz.",4.4,"1,106",,$4.99,$0.54,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Simply Steamers Frozen Dinner, Chicken Fried Rice, Packed with Protein, 10 Ounce",4.3,"1,282",,$4.69,$0.47,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Power Bowls Basil Pesto Chicken With Riced Cauliflower Frozen Meal, Packed with Protein, 9.25 oz.",4.4,"1,023",,$4.99,$0.54,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Lentil Vegetable Soup Made With Chicken Bone Broth, 15 oz",4.3,562,,$2.69,$0.18,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Chicken Noodle Soup Made With Bone Broth, 15 oz",4.3,750,,$3.08,$0.21,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Simply Steamers Grilled Chicken Marsala, Frozen Meal, 9.9 oz",4.4,"1,496",,$4.69,$0.47,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Cafe Steamers General Tso's Spicy Chicken, Frozen Meal, 10.3 oz",4.4,"1,941",$4.29,$3.79,$0.37,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Power Bowls Adobo Chicken, Frozen Meal, 9.75 oz",4.3,513,,$4.99,$0.51,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Power Bowls Cuban-Inspired Pork, Frozen Meal, 9.5 OZ",4.3,565,,$4.79,$0.50,Yes
https://www.amazon.com/s?k=Healthy+Choice&i=grocery&bbn=10329849011&rh=p_89%3AHealthy+Choice,"Healthy Choice Zero Sesame Chicken With Zoodles Bowl, Low Carb, Single Serve Frozen Meal, 9.5 oz, (frozen)",4.4,172,,$4.56,$0.48,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Life Cuisine Frozen Meal Vermont White Cheddar Mac and Broccoli Bowl, Veggie Lovers Microwave Meal, Vegetarian Frozen Dinner for One",4.3,775,,$4.39,$0.40,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Life Cuisine Frozen Meal Pesto Cauliflower Gnocchi Bowl, Veggie Lovers Microwave Meal, Vegetarian Frozen Dinner for One with Veggie Pasta",3.9,67,,$4.30,$0.43,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,Lean Cuisine Favorites Five Cheese Rigatoni Frozen Meal,4.5,"2,546",,$3.49,$0.35,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Lean Cuisine Frozen Meal Ricotta Cheese Spinach Ravioli, Protein Kick Microwave Meal, Cheese and Ravioli Dinner, Frozen Dinner for One, 8 oz",4.4,"1,772",$4.39,$3.79,$0.47,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Lean Cuisine Features Herb Roasted Chicken Frozen Meal, meals-entrees, 8 Oz",4.4,"1,680",,$3.79,$0.47,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,Lean Cuisine Features Chicken Parmesan Frozen Meal,4.3,"1,904",,$3.79,$0.35,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Lean Cuisine Frozen Meal Chicken in Sweet BBQ Sauce, Protein Kick Microwave Meal, Microwave Chicken Dinner, Frozen Dinner for One, 8.5 oz",4.3,933,,$3.79,$0.45,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Lean Cuisine Bowls Roasted Turkey and Vegetables Frozen Meal, 10 Ounce",4.4,376,,$4.59,$0.46,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"egglife egg white wraps, Original, Egg White Wraps, 6 Total Wraps - Gluten Free, Dairy Free, No Flour, Sugar Free, Keto Friendly, Paleo, Low Net Carb, Protein Packed",4.2,"2,335",,$5.49,$0.92,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Glad ForceFlex Tall Kitchen Drawstring Trash Bags – 13 Gallon Trash Bag, Fresh Clean scent with Febreze Freshness – 80 Count (Package May Vary)",4.7,"46,946",$19.99,$17.59,$0.22,No
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Jimmy Dean Morning Combos, Mini Maple Pancakes And Maple Sausage Bites, 3.27 Oz.",4.3,"1,759",$3.79,$3.08,$0.93,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Amazon Brand - Aplenty, Truffle Oil & Mushrooms Thin and Crispy Pizza, 14.7 oz (Frozen)",4.3,979,,$7.84,$0.53,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Healthy Choice Power Bowls Basil Pesto Chicken With Riced Cauliflower Frozen Meal, Packed with Protein, 9.25 oz.",4.4,"1,023",,$4.99,$0.54,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"365 by Whole Foods Market, Pizza Cheese Cauliflower Crust, 12 Ounce",4.0,"4,214",,$6.99,$0.58,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Healthy Choice Simply Steamers Frozen Dinner, Creamy Spinach & Tomato Linguini, 9 Ounce",4.3,"1,729",,$4.69,$0.52,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Dole Frozen Dark Chocolate Dippers, Dark Chocolate Covered Banana Slices, 1.55 Oz Pack, 6 Snacks",4.5,"2,110",$5.29,$4.59,$0.49,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"California Pizza Kitchen Signature Uncured Pepperoni, Mushroom Sausage Frozen Pizza, Cauliflower Crust Pizza Gluten Free, 12.4 OZ",4.6,905,,$9.69,$0.78,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Jimmy Dean Delights Turkey Sausage Breakfast Bowl, Single Serve (Frozen)",4.5,"2,543",,$3.39,$0.48,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Evol Butternut Squash and Sage Ravioli, Single Serve, Vegetarian, 12 Grams of Protein Per Serving, 8.13 oz (frozen)",4.4,"1,288",,$4.69,$0.58,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,Lean Cuisine Favorites Spaghetti With Meatballs Frozen Meal,4.4,"1,220",,$3.59,$0.38,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Lean Cuisine Frozen Meal Meatloaf with Mashed Potatoes, Protein Kick Microwave Meal, Meatloaf Dinner, Frozen Dinner for One",4.4,"3,453",,$3.79,$0.40,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Lean Cuisine Marketplace, Tortilla Crusted Fish Vegetables and Rice, Meal Entrees, 8 Oz",4.4,765,,$3.99,$0.50,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Lean Cuisine Favorites Chicken Fettuccini, Frozen Meal with No Preservatives, Delicious Pasta, Ready in Minutes, Meals-Entrees, 9.25 Oz",4.5,"1,786",,$3.59,$0.39,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"CAULIPOWER Margherita Pizza, 10.9 Ounce",4.3,"3,196",,$8.49,$0.78,Yes
https://www.amazon.com/s?k=Stouffer%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AStouffer%27s,Stouffer's Large Size Meat Lovers Lasagna Frozen Meal,4.6,"1,754",$5.99,$5.39,$0.30,Yes
https://www.amazon.com/s?k=Stouffer%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AStouffer%27s,"STOUFFER'S Fettuccini Alfredo, Frozen Meal",4.5,"2,088",,$3.79,$0.33,Yes
https://www.amazon.com/s?k=Stouffer%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AStouffer%27s,"Stouffer's Family Size Stuffed Peppers Frozen Dinner,UNKNOWN",4.6,685,,$11.29,$0.34,Yes
https://www.amazon.com/s?k=Stouffer%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AStouffer%27s,"STOUFFER’S Roast Turkey, Frozen Meal",4.4,"2,024",,$3.79,$0.40,Yes
https://www.amazon.com/s?k=Stouffer%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AStouffer%27s,Stouffer's Meat Lovers Lasagna Frozen Meal,4.5,"1,209",,$3.79,$0.38,Yes
https://www.amazon.com/s?k=Stouffer%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AStouffer%27s,"Stouffer's, Chicken Enchilada & Rice & Vegetables, 57oz.",4.0,510,,$18.29,$0.32,Yes
https://www.amazon.com/s?k=Stouffer%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AStouffer%27s,Stouffer's Stuffed Peppers Large Size Frozen Meal,4.5,"2,179",$5.99,$5.39,$0.35,Yes
https://www.amazon.com/s?k=Marie+Callender%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AMarie+Callender%27s,"Marie Callender's Frozen Pie Dessert, Pumpkin, 36 oz",4.5,951,,$8.18,$0.23,Yes
https://www.amazon.com/s?k=Marie+Callender%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AMarie+Callender%27s,"Marie Callender's Fettuccini With Chicken and Broccoli Meal To Share, Frozen Meal, 26 oz",4.4,518,,$7.49,$0.29,Yes
https://www.amazon.com/s?k=Marie+Callender%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AMarie+Callender%27s,"Marie Callender's Dutch Apple Pie Frozen Dessert, 38 oz",4.7,"1,513",,$8.69,$0.23,Yes
https://www.amazon.com/s?k=Marie+Callender%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AMarie+Callender%27s,"Marie Callender's Frozen Pie Dessert, Southern Pecan, 32 oz",4.5,975,$10.29,$9.49,$0.30,Yes
https://www.amazon.com/s?k=Marie+Callender%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AMarie+Callender%27s,"Marie Callender's Frozen Dinner, Chicken & Dumplings, 13.5 oz",4.4,58,,$4.09,$0.30,Yes
https://www.amazon.com/s?k=Marie+Callender%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AMarie+Callender%27s,"Marie Callender's Frozen Dinner, Roasted Garlic Chicken, Packed with Protein, 13 oz",4.3,129,,$2.89,$0.22,Yes
https://www.amazon.com/s?k=Marie+Callender%E2%80%99s&i=grocery&bbn=10329849011&rh=p_89%3AMarie+Callender%27s,"Marie Callender's Frozen Pastry Pie Crusts, 16 oz (frozen)",4.7,"1,438",,$4.99,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's, Pizza Margherita, 13 Ounce",4.5,"3,753",,$9.99,$0.77,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Frozen Meals, Cheese Enchilada Dinner with Black Beans and Corn, Gluten Free 9 oz.",4.5,"3,046",,$5.99,$0.67,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Split Pea, Low Fat, Vegan & Gluten Free, 14.1 oz",4.5,"2,051",,$4.39,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Chunky Tomato Bisque, Made with Onions, Gluten Free, 14.5 oz",4.6,"4,933",,$4.39,$0.30,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Cream of Tomato, Light in Sodium, Low Fat, Gluten Free, 14.5 oz",4.6,285,,$4.29,$0.30,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Lentil Vegetable, Vegan & Gluten Free, 14.5 oz",4.6,779,,$4.39,$0.30,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Chili, Light in Sodium, Spicy, Gluten Free & Organic Vegetarian Chili, 14.7 Oz",4.4,"4,600",,$5.29,$0.36,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Alphabet, Made with Potatoes, Carrots and Green Beans, Low Fat, Vegan, 14.1 oz",4.6,"4,933",$5.99,$4.99,$0.03,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Mushroom Bisque with Porcini, Gluten Free, 14 oz.",4.5,"1,387",$4.99,$4.49,$0.32,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Southwestern Vegetable, Fired Roasted 14.3 oz",4.6,877,,$4.39,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Chunky Tomato Bisque, Light in Sodium, Gluten Free, 14.5 oz",4.7,546,,$4.39,$0.30,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Frozen Meals, Vegetable Lasagna Made with Cheese, Organic Pasta & Vegetables, 9.5 oz.",4.6,840,,$5.99,$0.63,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Split Pea, Light in Sodium, Low Fat, Vegan & Gluten Free, 14.1 oz",4.4,"4,600",,$4.79,$0.34,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Chunky Vegetable, Low Fat, Vegan & Gluten Free, 14.3 oz",4.7,624,,$4.39,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Refried Black Beans, Light in Sodium, Gluten Free, Organic & Vegetarian, Canned, 15.4 Ounce",4.6,408,,$4.39,$0.29,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, No Chicken Noodle Soup, Made with Organic Vegetables, Vegan, 14.1 oz",4.5,"6,218",,$4.69,$0.33,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Curried Lentil, Made with Ginger, Turmeric and Beans, Vegan & Gluten Free, 14.5 oz",4.5,"6,218",,$5.79,$0.40,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Minestrone, (Pasta, Beans and Veggies) Light in Sodium, Low Fat, Vegan, 14.1 oz",4.5,597,,$3.99,$0.28,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Frozen Meals, Thai Red Curry, Made with Organic Jasmine Rice, Broccoli, Carrots and Coconut Milk, Vegan & Gluten Free, 10 oz.",4.3,544,,$6.49,$0.65,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Lentil, Light in Sodium, Vegan & Gluten Free, 14.5 oz",4.6,"1,110",$5.29,$4.49,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Cream of Tomato, Low Fat, Gluten Free, 14.5 oz",4.6,675,,$4.49,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Vegetable Barley (Tomatoes, Carrots and Celery) Low Fat, Vegan, 14.1 oz",4.6,"4,933",,$4.39,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Chili, Light in Sodium, Medium Spice, Gluten Free & Organic Vegetarian Chili, 14.7 Oz",4.4,"1,514",,$4.59,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Frozen Meals, Roasted Poblano Enchilada Entree, Gluten Free, 9.1 oz.",4.4,"1,081",,$5.99,$0.66,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Mushroom Risotto Bowl, Made with Parmesan Cheese, Gluten Free, 9.5 oz",4.3,"1,530",,$6.49,$0.68,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Impossible™ Chicken Nuggets Made From Plants, Frozen, Fully Cooked,13.5 oz",4.7,"1,480",$9.99,$9.29,$11.01,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Pesto Tortellini Pasta Bowl, Made with Parmesan Cheese and Organic Basil, 9.5 oz.",4.5,901,,$5.99,$0.63,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"California Pizza Kitchen BBQ Recipe Chicken Frozen Pizza, Crispy Thin Crust Pizza, 14.7 OZ",4.6,"2,630",$9.29,$8.69,$0.59,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's, Pizza Margherita, 13 Ounce",4.5,"3,753",,$9.99,$0.77,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Healthy Choice Simply Steamers Frozen Dinner, Creamy Spinach & Tomato Linguini, 9 Ounce",4.3,"1,729",,$4.69,$0.52,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Sweet Earth Big Sur Frozen Breakfast Burrito, Vegan Frozen Burrito 5.5 Oz - Plant Based Protein Microwave Food",3.8,"1,624",,$3.29,$0.60,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Rao's Made for Home Meat Lasagna, Frozen Meals, 9 oz, Premium Quality Italian Tomatoes, Pasta, and Fresh Ricotta Cheese",4.2,"1,831",,$5.79,$0.64,Yes
